epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
81	2.181	0.752	0.72	0.773	0.749	0.715	41.97	0.773	0.771	0.947
82	2.179	0.753	0.721	0.774	0.749	0.71	41.97	0.771	0.769	0.948
83	2.178	0.752	0.721	0.773	0.755	0.729	41.97	0.782	0.778	0.947
84	2.162	0.755	0.722	0.779	0.755	0.726	41.969	0.774	0.772	0.947
85	2.164	0.757	0.722	0.778	0.762	0.733	41.969	0.788	0.786	0.946
86	2.153	0.76	0.729	0.78	0.771	0.735	41.97	0.783	0.782	0.948
87	2.144	0.761	0.73	0.781	0.754	0.725	41.97	0.775	0.773	0.946
88	2.141	0.762	0.73	0.783	0.762	0.734	41.969	0.786	0.782	0.947
89	2.145	0.763	0.731	0.782	0.762	0.73	41.97	0.781	0.778	0.949
90	2.112	0.768	0.736	0.79	0.764	0.735	41.97	0.794	0.789	0.948
91	2.139	0.767	0.734	0.782	0.771	0.733	41.969	0.79	0.786	0.948
92	2.139	0.767	0.734	0.785	0.765	0.733	41.97	0.791	0.787	0.947
93	2.134	0.768	0.733	0.785	0.768	0.737	41.97	0.789	0.786	0.948
94	2.081	0.774	0.742	0.799	0.776	0.744	41.969	0.8	0.796	0.949
95	2.103	0.774	0.742	0.793	0.771	0.744	41.97	0.797	0.793	0.947
96	2.113	0.773	0.739	0.792	0.781	0.745	41.97	0.802	0.797	0.947
97	2.095	0.775	0.742	0.795	0.777	0.739	41.971	0.799	0.795	0.945
98	2.083	0.779	0.745	0.799	0.78	0.746	41.971	0.803	0.799	0.948
99	2.081	0.78	0.747	0.798	0.779	0.745	41.971	0.801	0.797	0.947
100	2.066	0.78	0.749	0.8	0.784	0.752	41.971	0.808	0.802	0.947
101	2.061	0.784	0.751	0.803	0.785	0.749	41.971	0.803	0.799	0.949
102	2.058	0.784	0.751	0.805	0.782	0.75	41.972	0.806	0.801	0.947
103	2.03	0.788	0.758	0.811	0.792	0.76	41.971	0.818	0.815	0.948
104	2.046	0.788	0.756	0.807	0.778	0.747	41.972	0.8	0.798	0.947
105	2.056	0.785	0.755	0.804	0.789	0.758	41.971	0.818	0.813	0.949
106	2.038	0.79	0.756	0.811	0.786	0.75	41.972	0.807	0.803	0.949
107	2.035	0.79	0.759	0.809	0.795	0.759	41.972	0.813	0.809	0.947
108	2.025	0.792	0.758	0.811	0.798	0.769	41.971	0.825	0.822	0.948
109	2.03	0.792	0.759	0.81	0.801	0.765	41.972	0.824	0.823	0.95
110	2.016	0.795	0.761	0.816	0.798	0.768	41.972	0.825	0.821	0.95
111	1.994	0.797	0.764	0.819	0.795	0.764	41.972	0.815	0.813	0.949
