epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
42	2.677	0.557	0.553	0.558	0.561	0.549	41.956	0.561	0.56	0.98
43	2.68	0.56	0.549	0.558	0.557	0.549	41.958	0.559	0.557	0.98
44	2.681	0.558	0.55	0.557	0.557	0.549	41.958	0.559	0.558	0.98
45	2.675	0.561	0.552	0.56	0.566	0.561	41.958	0.567	0.566	0.98
46	2.67	0.563	0.556	0.562	0.566	0.555	41.96	0.566	0.565	0.978
47	2.67	0.566	0.552	0.565	0.569	0.555	41.956	0.569	0.567	0.979
48	2.665	0.571	0.558	0.57	0.57	0.56	41.958	0.573	0.57	0.978
49	2.661	0.573	0.563	0.572	0.573	0.561	41.957	0.575	0.573	0.978
50	2.667	0.574	0.56	0.572	0.574	0.556	41.958	0.575	0.572	0.977
51	2.656	0.582	0.567	0.581	0.577	0.565	41.959	0.576	0.574	0.978
52	2.658	0.579	0.564	0.578	0.586	0.571	41.959	0.588	0.585	0.978
53	2.648	0.584	0.564	0.583	0.583	0.569	41.96	0.587	0.582	0.977
54	2.637	0.584	0.573	0.585	0.584	0.572	41.959	0.588	0.584	0.977
55	2.635	0.585	0.569	0.587	0.589	0.572	41.958	0.592	0.588	0.978
56	2.629	0.585	0.569	0.587	0.591	0.568	41.959	0.592	0.591	0.977
57	2.623	0.591	0.569	0.59	0.589	0.563	41.957	0.589	0.587	0.977
58	2.62	0.59	0.568	0.59	0.589	0.577	41.958	0.594	0.59	0.978
59	2.602	0.594	0.579	0.595	0.597	0.576	41.956	0.597	0.594	0.977
60	2.602	0.597	0.577	0.597	0.598	0.574	41.957	0.602	0.599	0.977
61	2.605	0.593	0.572	0.594	0.603	0.578	41.957	0.606	0.602	0.978
62	2.602	0.594	0.577	0.594	0.603	0.58	41.955	0.605	0.601	0.977
63	2.595	0.599	0.578	0.6	0.605	0.586	41.959	0.61	0.606	0.978
64	2.582	0.607	0.587	0.609	0.601	0.581	41.957	0.604	0.6	0.977
65	2.584	0.603	0.587	0.604	0.605	0.583	41.959	0.607	0.603	0.978
66	2.583	0.602	0.585	0.605	0.607	0.588	41.956	0.611	0.608	0.977
