epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
44	1.23	0.794	0.778	0.796	0.795	0.783	41.999	0.804	0.799	0.945
45	1.206	0.799	0.784	0.803	0.793	0.778	42.0	0.802	0.799	0.945
46	1.194	0.802	0.786	0.806	0.8	0.788	42.0	0.81	0.805	0.946
47	1.182	0.804	0.788	0.808	0.812	0.798	41.999	0.82	0.815	0.945
48	1.165	0.807	0.791	0.811	0.814	0.799	42.0	0.823	0.818	0.944
49	1.133	0.814	0.798	0.817	0.822	0.808	42.002	0.828	0.824	0.944
50	1.114	0.82	0.804	0.824	0.82	0.808	42.002	0.829	0.825	0.944
51	1.099	0.824	0.806	0.827	0.829	0.811	42.001	0.838	0.832	0.944
52	1.073	0.83	0.812	0.833	0.833	0.82	42.003	0.842	0.838	0.942
53	1.04	0.837	0.821	0.84	0.838	0.819	42.003	0.846	0.839	0.944
54	1.026	0.838	0.821	0.843	0.838	0.823	42.003	0.848	0.843	0.942
55	1.003	0.843	0.827	0.848	0.843	0.825	42.005	0.852	0.848	0.942
56	0.985	0.848	0.83	0.853	0.847	0.831	42.004	0.857	0.852	0.942
57	0.973	0.85	0.832	0.855	0.853	0.836	42.003	0.864	0.857	0.941
58	0.944	0.855	0.839	0.86	0.858	0.846	42.005	0.869	0.865	0.942
59	0.926	0.858	0.841	0.864	0.86	0.844	42.006	0.869	0.864	0.942
60	0.907	0.862	0.845	0.868	0.866	0.848	42.005	0.875	0.871	0.941
61	0.885	0.865	0.85	0.871	0.872	0.853	42.004	0.879	0.876	0.942
62	0.877	0.868	0.85	0.875	0.872	0.854	42.004	0.882	0.877	0.939
63	0.849	0.873	0.856	0.88	0.879	0.861	42.006	0.89	0.886	0.94
64	0.836	0.876	0.858	0.883	0.876	0.855	42.005	0.886	0.883	0.939
65	0.816	0.879	0.862	0.887	0.884	0.868	42.006	0.898	0.892	0.94
66	0.784	0.885	0.868	0.892	0.882	0.86	42.005	0.896	0.89	0.938
67	0.771	0.889	0.871	0.898	0.89	0.878	42.005	0.906	0.9	0.937
68	0.745	0.894	0.876	0.902	0.897	0.877	42.006	0.908	0.904	0.937
69	0.73	0.895	0.879	0.904	0.9	0.884	42.006	0.914	0.908	0.936
70	0.708	0.898	0.884	0.909	0.897	0.876	42.008	0.907	0.904	0.937
71	0.682	0.903	0.888	0.914	0.902	0.887	42.007	0.916	0.913	0.936
72	0.662	0.907	0.892	0.918	0.904	0.89	42.007	0.92	0.915	0.937
73	0.653	0.908	0.893	0.919	0.909	0.897	42.006	0.925	0.92	0.935
74	0.642	0.91	0.896	0.921	0.911	0.897	42.006	0.928	0.924	0.936
75	0.626	0.913	0.899	0.924	0.919	0.904	42.007	0.932	0.927	0.935
76	0.591	0.918	0.907	0.931	0.918	0.906	42.008	0.933	0.929	0.936
77	0.583	0.92	0.908	0.933	0.923	0.91	42.008	0.938	0.936	0.935
78	0.559	0.924	0.913	0.937	0.926	0.915	42.007	0.944	0.939	0.935
79	0.541	0.928	0.916	0.942	0.926	0.916	42.008	0.947	0.941	0.935
80	0.54	0.928	0.917	0.942	0.925	0.915	42.008	0.948	0.944	0.935
81	0.508	0.933	0.923	0.948	0.932	0.922	42.008	0.952	0.948	0.935
82	0.495	0.935	0.925	0.951	0.933	0.925	42.009	0.953	0.95	0.934
83	0.48	0.937	0.928	0.953	0.933	0.923	42.008	0.957	0.952	0.933
84	0.471	0.939	0.929	0.956	0.946	0.936	42.008	0.963	0.959	0.933
85	0.448	0.944	0.933	0.961	0.944	0.936	42.009	0.966	0.962	0.933
86	0.426	0.946	0.937	0.964	0.947	0.936	42.008	0.971	0.967	0.934
87	0.412	0.948	0.939	0.966	0.949	0.939	42.007	0.971	0.966	0.933
88	0.401	0.95	0.941	0.968	0.951	0.945	42.008	0.974	0.97	0.933
89	0.386	0.952	0.943	0.969	0.954	0.947	42.01	0.975	0.971	0.934
90	0.362	0.955	0.948	0.972	0.956	0.949	42.009	0.976	0.972	0.932
91	0.364	0.955	0.946	0.973	0.955	0.947	42.009	0.977	0.972	0.933
92	0.34	0.958	0.952	0.974	0.955	0.948	42.009	0.977	0.972	0.933
93	0.338	0.957	0.951	0.975	0.959	0.952	42.01	0.978	0.975	0.934
94	0.326	0.959	0.953	0.976	0.961	0.957	42.011	0.98	0.978	0.933
95	0.306	0.961	0.957	0.978	0.958	0.953	42.011	0.98	0.977	0.931
96	0.32	0.959	0.953	0.977	0.956	0.951	42.011	0.978	0.974	0.932
97	0.328	0.958	0.952	0.976	0.959	0.957	42.008	0.981	0.978	0.931
98	0.304	0.961	0.956	0.979	0.964	0.959	42.01	0.985	0.982	0.933
99	0.275	0.965	0.962	0.982	0.966	0.96	42.01	0.985	0.981	0.931
100	0.273	0.966	0.962	0.982	0.965	0.963	42.011	0.984	0.981	0.932
