epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
43	1.055	0.812	0.84	0.841	0.816	0.841	41.994	0.846	0.841	0.941
44	1.034	0.816	0.846	0.847	0.816	0.85	41.995	0.854	0.851	0.941
45	0.999	0.821	0.854	0.855	0.825	0.86	41.995	0.866	0.862	0.941
46	0.975	0.825	0.86	0.862	0.817	0.856	41.996	0.861	0.857	0.941
47	0.96	0.825	0.864	0.866	0.829	0.87	41.997	0.874	0.87	0.94
48	0.917	0.832	0.873	0.875	0.834	0.876	41.998	0.88	0.876	0.94
49	0.889	0.836	0.879	0.881	0.832	0.88	41.999	0.885	0.882	0.94
50	0.859	0.841	0.885	0.886	0.839	0.884	42.0	0.886	0.884	0.938
51	0.837	0.847	0.889	0.891	0.848	0.896	42.0	0.899	0.896	0.938
52	0.807	0.849	0.897	0.899	0.855	0.904	42.001	0.908	0.906	0.937
53	0.776	0.854	0.903	0.904	0.855	0.905	42.001	0.908	0.905	0.938
54	0.762	0.856	0.906	0.908	0.852	0.91	42.004	0.915	0.912	0.936
55	0.738	0.857	0.912	0.913	0.855	0.916	42.003	0.92	0.917	0.935
56	0.712	0.86	0.918	0.92	0.866	0.923	42.004	0.926	0.924	0.935
57	0.672	0.869	0.926	0.927	0.869	0.927	42.004	0.931	0.929	0.935
58	0.631	0.875	0.936	0.937	0.878	0.94	42.006	0.944	0.942	0.935
59	0.614	0.877	0.939	0.941	0.881	0.949	42.006	0.953	0.95	0.933
60	0.57	0.886	0.948	0.949	0.886	0.952	42.007	0.955	0.952	0.935
61	0.538	0.891	0.954	0.956	0.887	0.954	42.007	0.958	0.956	0.936
62	0.517	0.892	0.958	0.96	0.897	0.963	42.008	0.967	0.964	0.934
63	0.476	0.898	0.963	0.965	0.898	0.962	42.008	0.967	0.964	0.934
64	0.459	0.9	0.966	0.967	0.902	0.968	42.009	0.973	0.969	0.933
65	0.439	0.904	0.968	0.97	0.909	0.971	42.01	0.976	0.974	0.934
66	0.404	0.908	0.973	0.975	0.902	0.967	42.01	0.974	0.97	0.932
67	0.396	0.91	0.974	0.976	0.91	0.978	42.009	0.982	0.979	0.932
68	0.357	0.916	0.979	0.98	0.921	0.982	42.011	0.985	0.983	0.932
69	0.348	0.917	0.98	0.981	0.924	0.983	42.011	0.987	0.984	0.93
70	0.333	0.918	0.983	0.984	0.923	0.984	42.011	0.986	0.985	0.931
71	0.323	0.919	0.983	0.984	0.918	0.984	42.01	0.987	0.985	0.929
72	0.307	0.923	0.985	0.986	0.926	0.986	42.01	0.99	0.987	0.931
73	0.301	0.923	0.986	0.987	0.925	0.986	42.012	0.99	0.988	0.93
74	0.304	0.922	0.985	0.986	0.923	0.986	42.011	0.99	0.988	0.93
75	0.297	0.923	0.986	0.987	0.926	0.989	42.009	0.991	0.99	0.93
76	0.284	0.924	0.987	0.988	0.926	0.988	42.009	0.991	0.988	0.931
77	0.276	0.926	0.988	0.989	0.932	0.99	42.01	0.992	0.99	0.93
78	0.273	0.926	0.988	0.989	0.927	0.988	42.009	0.991	0.989	0.931
79	0.278	0.924	0.988	0.988	0.923	0.988	42.009	0.991	0.989	0.931
80	0.278	0.925	0.988	0.989	0.919	0.987	42.01	0.99	0.989	0.931
81	0.266	0.925	0.989	0.99	0.929	0.99	42.008	0.992	0.99	0.93
82	0.269	0.923	0.989	0.99	0.93	0.99	42.009	0.992	0.991	0.93
83	0.256	0.927	0.99	0.991	0.921	0.987	42.008	0.991	0.989	0.931
84	0.282	0.918	0.988	0.99	0.923	0.991	42.007	0.993	0.992	0.929
85	0.256	0.925	0.99	0.991	0.93	0.992	42.008	0.994	0.993	0.929
86	0.246	0.928	0.991	0.992	0.932	0.991	42.009	0.993	0.992	0.931
87	0.238	0.93	0.992	0.993	0.924	0.989	42.006	0.991	0.99	0.929
88	0.246	0.928	0.991	0.992	0.936	0.993	42.008	0.995	0.994	0.93
89	0.238	0.929	0.992	0.992	0.93	0.991	42.007	0.993	0.992	0.929
90	0.24	0.928	0.992	0.993	0.931	0.992	42.007	0.995	0.993	0.928
91	0.242	0.927	0.992	0.992	0.928	0.993	42.008	0.994	0.993	0.929
92	0.249	0.925	0.991	0.992	0.925	0.992	42.008	0.994	0.993	0.93
93	0.24	0.927	0.992	0.993	0.925	0.991	42.007	0.994	0.992	0.93
94	0.239	0.928	0.992	0.993	0.929	0.993	42.008	0.995	0.994	0.928
95	0.224	0.931	0.993	0.994	0.924	0.993	42.007	0.994	0.993	0.927
96	0.237	0.927	0.992	0.993	0.928	0.993	42.007	0.995	0.993	0.927
97	0.245	0.924	0.992	0.993	0.927	0.993	42.007	0.995	0.994	0.928
98	0.245	0.923	0.992	0.993	0.927	0.993	42.006	0.995	0.994	0.929
99	0.223	0.93	0.994	0.994	0.929	0.993	42.007	0.995	0.994	0.928
100	0.223	0.93	0.994	0.995	0.931	0.992	42.007	0.995	0.993	0.927
101	0.216	0.932	0.994	0.995	0.933	0.993	42.007	0.995	0.994	0.93
102	0.221	0.931	0.994	0.994	0.932	0.994	42.007	0.996	0.995	0.929
103	0.22	0.93	0.994	0.994	0.93	0.994	42.007	0.996	0.995	0.929
104	0.209	0.934	0.994	0.995	0.933	0.994	42.006	0.996	0.995	0.928
105	0.219	0.931	0.994	0.995	0.925	0.991	42.006	0.993	0.992	0.929
106	0.236	0.925	0.993	0.994	0.933	0.994	42.004	0.996	0.995	0.929
107	0.215	0.932	0.994	0.994	0.937	0.996	42.006	0.997	0.996	0.928
108	0.205	0.936	0.994	0.995	0.936	0.995	42.006	0.996	0.996	0.928
109	0.198	0.938	0.994	0.995	0.94	0.994	42.004	0.996	0.995	0.929
110	0.202	0.937	0.994	0.995	0.944	0.995	42.003	0.997	0.996	0.928
111	0.195	0.938	0.995	0.996	0.941	0.995	42.003	0.996	0.994	0.929
112	0.195	0.939	0.995	0.995	0.941	0.995	42.004	0.996	0.995	0.928
113	0.193	0.94	0.995	0.995	0.943	0.995	42.004	0.996	0.995	0.929
114	0.181	0.944	0.995	0.996	0.945	0.995	42.002	0.996	0.995	0.929
115	0.18	0.944	0.995	0.996	0.946	0.995	42.004	0.996	0.996	0.929
116	0.187	0.942	0.995	0.995	0.946	0.997	42.002	0.998	0.997	0.928
117	0.174	0.946	0.996	0.996	0.944	0.997	42.002	0.997	0.997	0.928
118	0.184	0.943	0.995	0.995	0.945	0.995	42.003	0.996	0.995	0.927
119	0.18	0.943	0.995	0.996	0.947	0.996	42.002	0.997	0.996	0.926
120	0.173	0.946	0.995	0.996	0.948	0.996	42.003	0.997	0.996	0.928
121	0.168	0.949	0.996	0.996	0.945	0.994	42.001	0.996	0.995	0.928
122	0.183	0.942	0.995	0.996	0.949	0.996	42.002	0.997	0.996	0.929
123	0.171	0.946	0.995	0.996	0.947	0.996	42.002	0.997	0.996	0.929
124	0.176	0.945	0.995	0.996	0.945	0.995	42.002	0.997	0.996	0.927
125	0.177	0.944	0.995	0.996	0.948	0.996	42.002	0.997	0.997	0.928
126	0.168	0.947	0.996	0.997	0.946	0.996	42.001	0.997	0.996	0.928
127	0.163	0.948	0.996	0.997	0.951	0.997	42.001	0.998	0.997	0.928
128	0.18	0.943	0.995	0.996	0.948	0.995	42.001	0.997	0.996	0.928
129	0.168	0.947	0.996	0.997	0.946	0.995	41.999	0.997	0.996	0.929
130	0.178	0.944	0.995	0.996	0.945	0.995	42.0	0.996	0.996	0.928
131	0.167	0.948	0.996	0.996	0.948	0.997	42.0	0.998	0.997	0.929
132	0.16	0.949	0.996	0.997	0.955	0.997	42.0	0.998	0.997	0.928
133	0.174	0.945	0.996	0.996	0.951	0.997	41.998	0.998	0.998	0.926
134	0.154	0.951	0.997	0.997	0.956	0.997	41.999	0.998	0.998	0.928
135	0.153	0.951	0.996	0.997	0.951	0.997	42.0	0.998	0.997	0.928
136	0.156	0.951	0.996	0.997	0.95	0.997	41.999	0.998	0.997	0.926
137	0.151	0.952	0.997	0.997	0.949	0.996	41.998	0.997	0.997	0.925
138	0.154	0.951	0.996	0.997	0.955	0.997	41.998	0.998	0.998	0.926
139	0.148	0.953	0.997	0.997	0.953	0.997	41.999	0.997	0.997	0.926
140	0.163	0.947	0.996	0.996	0.954	0.997	41.998	0.998	0.997	0.926
141	0.154	0.95	0.996	0.997	0.95	0.997	41.999	0.997	0.997	0.929
142	0.155	0.95	0.996	0.997	0.947	0.996	41.998	0.998	0.997	0.929
143	0.149	0.952	0.997	0.997	0.95	0.996	41.998	0.997	0.996	0.928
144	0.172	0.946	0.995	0.996	0.946	0.995	41.998	0.997	0.995	0.927
145	0.172	0.946	0.995	0.996	0.954	0.997	41.997	0.998	0.998	0.926
146	0.148	0.953	0.997	0.997	0.952	0.997	41.996	0.998	0.997	0.928
147	0.148	0.952	0.997	0.997	0.951	0.997	41.997	0.998	0.997	0.928
148	0.145	0.953	0.997	0.997	0.951	0.997	41.997	0.997	0.997	0.927
149	0.137	0.956	0.997	0.997	0.958	0.997	41.996	0.998	0.998	0.927
150	0.139	0.956	0.997	0.997	0.958	0.997	41.997	0.998	0.997	0.929
151	0.137	0.957	0.997	0.997	0.953	0.996	41.997	0.997	0.996	0.926
152	0.152	0.951	0.996	0.997	0.957	0.997	41.997	0.998	0.998	0.927
153	0.133	0.957	0.997	0.998	0.958	0.997	41.997	0.998	0.998	0.927
154	0.139	0.956	0.997	0.997	0.951	0.996	41.998	0.997	0.996	0.926
155	0.17	0.946	0.995	0.996	0.957	0.997	41.996	0.998	0.998	0.927
156	0.14	0.955	0.997	0.997	0.96	0.998	41.996	0.998	0.998	0.926
157	0.13	0.959	0.997	0.997	0.953	0.996	41.996	0.997	0.996	0.927
158	0.183	0.943	0.994	0.995	0.957	0.997	41.996	0.998	0.998	0.928
159	0.141	0.956	0.997	0.997	0.961	0.997	41.995	0.998	0.998	0.926
160	0.127	0.96	0.997	0.998	0.96	0.998	41.995	0.999	0.998	0.926
161	0.123	0.961	0.997	0.998	0.961	0.998	41.995	0.999	0.998	0.925
162	0.154	0.95	0.996	0.997	0.954	0.996	41.993	0.997	0.997	0.926
163	0.137	0.955	0.997	0.997	0.962	0.997	41.994	0.998	0.998	0.927
164	0.132	0.958	0.997	0.998	0.961	0.998	41.994	0.999	0.998	0.928
165	0.121	0.961	0.998	0.998	0.959	0.997	41.995	0.998	0.998	0.926
166	0.122	0.96	0.998	0.998	0.962	0.998	41.995	0.998	0.998	0.926
167	0.119	0.962	0.997	0.998	0.966	0.998	41.994	0.998	0.998	0.925
168	0.121	0.961	0.998	0.998	0.965	0.998	41.994	0.999	0.998	0.927
169	0.127	0.959	0.997	0.998	0.96	0.998	41.995	0.998	0.998	0.927
170	0.128	0.959	0.997	0.997	0.965	0.997	41.995	0.998	0.997	0.926
171	0.135	0.957	0.997	0.997	0.961	0.997	41.994	0.999	0.998	0.927
172	0.123	0.96	0.997	0.998	0.963	0.998	41.994	0.999	0.998	0.926
173	0.138	0.956	0.996	0.997	0.96	0.997	41.993	0.998	0.997	0.927
174	0.125	0.959	0.997	0.998	0.963	0.997	41.993	0.998	0.998	0.926
175	0.12	0.961	0.998	0.998	0.962	0.999	41.993	0.999	0.999	0.928
176	0.119	0.961	0.998	0.998	0.959	0.998	41.992	0.999	0.999	0.928
177	0.131	0.958	0.997	0.998	0.963	0.997	41.993	0.998	0.998	0.927
178	0.116	0.962	0.998	0.998	0.965	0.997	41.993	0.998	0.998	0.927
179	0.118	0.961	0.998	0.998	0.961	0.998	41.993	0.999	0.998	0.928
180	0.111	0.964	0.998	0.998	0.961	0.998	41.993	0.999	0.998	0.927
181	0.113	0.963	0.998	0.998	0.962	0.998	41.994	0.999	0.998	0.925
182	0.131	0.958	0.997	0.997	0.961	0.997	41.991	0.998	0.998	0.927
183	0.131	0.957	0.997	0.997	0.952	0.997	41.991	0.998	0.997	0.927
184	0.131	0.958	0.997	0.997	0.962	0.998	41.991	0.999	0.998	0.927
185	0.129	0.959	0.997	0.997	0.959	0.998	41.991	0.998	0.998	0.927
186	0.112	0.963	0.998	0.998	0.965	0.998	41.991	0.998	0.998	0.926
187	0.121	0.961	0.997	0.998	0.952	0.997	41.99	0.997	0.997	0.926
188	0.132	0.958	0.997	0.997	0.966	0.998	41.991	0.999	0.998	0.926
189	0.111	0.964	0.998	0.998	0.963	0.998	41.99	0.999	0.998	0.927
190	0.113	0.963	0.998	0.998	0.961	0.997	41.991	0.998	0.998	0.926
191	0.116	0.962	0.998	0.998	0.963	0.997	41.991	0.999	0.998	0.927
192	0.112	0.963	0.998	0.998	0.97	0.998	41.991	0.999	0.999	0.927
193	0.099	0.967	0.999	0.999	0.969	0.999	41.991	0.999	0.999	0.926
194	0.093	0.97	0.999	0.999	0.971	0.998	41.991	0.999	0.999	0.927
195	0.093	0.969	0.999	0.999	0.974	0.999	41.992	0.999	0.999	0.926
196	0.089	0.971	0.999	0.999	0.973	0.999	41.991	0.999	0.999	0.926
197	0.09	0.971	0.999	0.999	0.973	0.999	41.992	0.999	0.999	0.926
198	0.087	0.972	0.999	0.999	0.972	0.999	41.991	1.0	0.999	0.926
199	0.088	0.971	0.999	0.999	0.974	0.999	41.992	0.999	0.999	0.924
200	0.083	0.973	0.999	0.999	0.975	0.999	41.991	1.0	0.999	0.926
