epoch	train.acc	train.loss	val.acc
115	0.9857421875	0.2875836175025963	0.9770199887387387
116	0.9870974657012195	0.27781356951085534	0.9781461148648649
117	0.9872356135670731	0.27506225083659336	0.9780053490990991
118	0.9872665777439025	0.2690636302276355	0.9768088400900901
119	0.9874595083841463	0.2685422488102099	0.9784276463963963
120	0.9861756859756098	0.27263358297144497	0.9757882882882883
121	0.9864162538109756	0.2793675392139249	0.9784628378378378
122	0.9881359565548781	0.26759867769915885	0.9774774774774775
123	0.9858112614329269	0.2803157553440187	0.9802927927927928
124	0.9871665396341464	0.2748746046205846	0.9765273085585585
125	0.9859994283536585	0.27700587489256046	0.977512668918919
126	0.9880430640243902	0.268075990567847	0.9786036036036037
127	0.9865353467987805	0.2803285945479463	0.9787091779279279
128	0.986866425304878	0.2699292808771133	0.9793074324324325
